Time (s),Velocity (m/s),Power (kW),Current (A)
63.649686369968684,16.082622408297837,16.05702911834783,53.067589511078786
63.66138537018777,16.11406741349635,16.05702911834783,52.96403337064395
63.67306161226483,16.145376917429786,16.05702911834783,52.86132424098847
63.68471528194042,16.17655186250721,16.05702911834783,52.75945154933332
63.69634656758948,16.207579405876192,16.05702911834783,52.65844965817632
63.707955672941594,16.238424817059713,16.05702911834783,52.5584232362609
63.71954279371033,16.26914015934741,16.05702911834783,52.45919549933125
63.73110810506624,16.299726314500703,16.05702911834783,52.36075672423771
63.74265178368724,16.330173879888772,16.05702911834783,52.26313023380007
63.75417402192482,16.360443473503203,16.05702911834783,52.16643458396897
63.76567500565989,16.390588086570027,16.05702911834783,52.07049312187476
63.77715490032826,16.42060854546709,16.05702911834783,51.97529688757036
63.7886138718569,16.450498633558517,16.05702911834783,51.880859251535526
63.80005210210435,16.48021469625229,16.05702911834783,51.78731102449235
63.811469767851605,16.509810552127362,16.05702911834783,51.69447593178191
63.82286702555126,16.53928697687312,16.05702911834783,51.60234570079279
63.83424403122981,16.568640708319325,16.05702911834783,51.51092471917088
63.84560095705054,16.597824162966067,16.05702911834783,51.42035461066787
63.85693797135666,16.626891896174705,16.05702911834783,51.33045968871555
63.86825522229551,16.655844637145332,16.05702911834783,51.24123230123403
63.87955285675949,16.68468186689631,16.05702911834783,51.15266871935804
63.890831037937296,16.71335238533172,16.05702911834783,51.06492010389618
63.902089926334156,16.741911402897635,16.05702911834783,50.977811534560615
63.91332966240511,16.770359606070354,16.05702911834783,50.8913359208051
63.924550385050416,16.79869768071151,16.05702911834783,50.80548626130633
63.935752248685546,16.82687513003318,16.05702911834783,50.72040991746184
63.94693540607577,16.854943710197993,16.05702911834783,50.63594509122223
63.95809999098745,16.882905413527617,16.05702911834783,50.55208113298899
63.95809999098745,16.882905413527617,16.05702911834783,50.55208113298899
63.97747953698174,16.9312536008434,16.05702911834783,50.407726701507386
63.99680401287808,16.97926761548108,16.05702911834783,50.265183608218024
64.01607412904409,17.02691295094285,16.05702911834783,50.124529718581016
64.03529059372998,17.074211297909272,16.05702911834783,49.985676605146224
64.05445407825152,17.121190333809913,16.05702911834783,49.84852031811438
64.07356524082994,17.167830398886704,16.05702911834783,49.71309620350003
64.09262474577933,17.214125041041196,16.05702911834783,49.57940076480384
64.11163323050418,17.26011419279897,16.05702911834783,49.44729766511617
64.13059130584297,17.30579179536955,16.05702911834783,49.3167844798402
64.14949959595427,17.351125674163974,16.05702911834783,49.18793283228001
64.16835870699767,17.396166940505225,16.05702911834783,49.0605779505379
64.18716920812118,17.440919300552036,16.05702911834783,48.93469142983841
64.2059316852228,17.485335176818456,16.05702911834783,48.810388568171525
64.22464671415788,17.52946774708178,16.05702911834783,48.687502469509255
64.24331483234391,17.57332319024398,16.05702911834783,48.56599944050639
64.26193658566523,17.616867473889563,16.05702911834783,48.44595700627096
64.28051251713039,17.660127981534185,16.05702911834783,48.32728308184571
64.29904313982806,17.703122383479368,16.05702911834783,48.20991380716461
64.31752896300388,17.745829153313895,16.05702911834783,48.09389275935009
64.33597049942286,17.788251900957103,16.05702911834783,47.97919486283563
64.35436823958693,17.830418872354613,16.05702911834783,47.86572936592608
64.37272265912624,17.872320104173156,16.05702911834783,47.75350929541286
64.39103424290367,17.913937263951556,16.05702911834783,47.64256967353946
64.40930346041232,17.95530834370615,16.05702911834783,47.53279575532276
64.42753075638176,17.996434085656766,16.05702911834783,47.42417304244973
64.44571658988421,18.03727587812439,16.05702911834783,47.316790517148476
64.46386141083632,18.077880706063283,16.05702911834783,47.210512012006824
64.48196563952695,18.118251207406647,16.05702911834783,47.105319076067026
64.50002970711274,18.15835409008441,16.05702911834783,47.00128656986993
64.51805404125736,18.198220561693752,16.05702911834783,46.89832180744779
64.53603904456568,18.23786113610168,16.05702911834783,46.79638680523775
64.55398512145304,18.277253225113103,16.05702911834783,46.695528792726755
64.57189267796842,18.316407630542408,16.05702911834783,46.595709237333296
64.58976210113896,18.35534408876124,16.05702911834783,46.49686762057456
64.60759377065176,18.394049982656476,16.05702911834783,46.39902604537607
64.62538807246217,18.432517131893498,16.05702911834783,46.302195089160556
64.64314537899482,18.470773841463664,16.05702911834783,46.2062938754274
